,carYear,modelName,trimName,mileage,wheelSystem,exteriorColorName,fleet,hasAccidents,Date,daysOnMarket,ownerCount,price,msrpString,savingsRecommendation,serviceProviderName,sellerRating,dealScore,sellerCity,priceDifferential,expectedPrice,vehicleIdentifier
678,2015,Model S,85D AWD,11881.0,AWD,Unknown,False,False,4/25/2019,9,2.0,51999.0,,Fair Deal,Texas Cars Direct,4.61,-0.22273701199999998,"Dallas, TX",1078.0,50921,5YJSA1H25FFP74546
679,2016,Model S,90D AWD,39709.0,AWD,Silver,False,False,3/13/2019,52,1.0,59988.0,,Fair Deal,iDeal Motors,4.46,-0.223152269,"Costa Mesa, CA",1149.0,58839,5YJSA1E25GF156357
680,2015,Model S,70 RWD,50023.0,RWD,White,False,False,4/24/2019,10,1.0,41995.0,,Fair Deal,Rev It Motors,4.67,-0.223525872,"Lakeside, CA",487.0,41508,5YJSA1E13FF114064
681,2013,Model S,40 RWD,71885.0,RWD,Black,False,False,1/31/2019,94,2.0,33880.0,,Fair Deal,Auto Quest,4.52,-0.22645103100000002,"Seattle, WA",893.0,32987,5YJSA1AC2DFP10996
682,2015,Model S,85D AWD,28825.0,AWD,Gray,False,False,3/28/2018,403,1.0,49888.0,59995.0,Fair Deal,Maserati and Alfa Romeo of Anaheim Hills,4.38,-0.22790327600000002,"Yorba Linda, CA",1103.0,48785,5YJSA1H21FFP71532
683,2016,Model S,70D AWD,35730.0,AWD,White,False,False,4/5/2019,29,1.0,47500.0,48000.0,Fair Deal,Carbiz Greater Washington DC,4.62,-0.22876867899999997,"Laurel, MD",870.0,46630,5YJSA1E2XGF127629
684,2016,Model S,P90D AWD,51630.0,AWD,Silver,False,False,5/4/2019,1,1.0,66989.0,71995.0,Fair Deal,Auto Centrix,4.62,-0.229737556,"Carrollton, TX",1091.0,65898,5YJSA1E4XGF143363
685,2012,Model S,,29022.0,,White,False,False,11/22/2018,164,2.0,41687.0,49995.0,Fair Deal,Doug's Lynnwood Mazda,4.29,-0.230059343,"Edmonds, WA",680.0,41007,5YJSA1DP0CFS00580
686,2016,Model S,P90D AWD,27452.0,AWD,Silver,False,False,8/15/2018,262,1.0,73900.0,,Fair Deal,Marietta Auto Sales LLC,4.0,-0.236058811,"Marietta, GA",1121.0,72779,5YJSA1E47GF123796
687,2016,Model S,75 RWD,25044.0,RWD,White,False,False,4/19/2019,16,1.0,52995.0,,Fair Deal,Exotic Sports Cars,4.75,-0.236728634,"Pompano Beach, FL",752.0,52243,5YJSA1E10GF139568
688,2013,Model S,85 RWD,86650.0,RWD,Red,False,False,3/23/2019,42,2.0,32995.0,32995.0,Fair Deal,Black Label Auto Firm,4.1,-0.236831746,"Riverside, CA",609.0,32386,5YJSA1CN7DFP24052
689,2014,Model S,P85D AWD,72000.0,AWD,Blue,True,False,3/13/2019,53,1.0,45499.0,105670.0,Fair Deal,,,-0.237214943,"Rancho Cordova, CA",1047.0,44452,5YJSA1H24EFP67893
690,2013,Model S,60 RWD,56738.0,RWD,Blue,True,False,4/30/2019,4,2.0,34800.0,,Fair Deal,Marin Imports,4.6,-0.23741559399999998,"San Rafael, CA",511.0,34289,5YJSA1DG5DFP04771
691,2017,Model S,90D AWD,19000.0,,Silver,True,False,4/15/2019,20,1.0,69900.0,,Fair Deal,Diablo Motors,4.18,-0.240202435,"San Ramon, CA",1280.0,68620,5YJSA1E27HF190558
692,2016,Model S,75 RWD,35305.0,RWD,White,False,False,4/19/2019,15,1.0,53988.0,,Fair Deal,iDeal Motors,4.46,-0.24303017,"Costa Mesa, CA",772.0,53216,5YJSA1E18GF139253
693,2015,Model S,85 RWD,32310.0,RWD,Black,False,False,3/27/2019,39,1.0,43930.0,,Fair Deal,Plug-in Auto,3.58,-0.253510313,"Pomona, CA",705.0,43225,5YJSA1E11FF116377
694,2017,Model S,75 RWD,23361.0,RWD,Silver,True,False,3/23/2019,42,1.0,54450.0,71700.0,Fair Deal,eCarOne.com,4.24,-0.253808623,"Carrollton, TX",626.0,53824,5YJSA1E11HF206535
695,2012,Model S,Performance RWD,98356.0,RWD,White,False,False,11/15/2018,170,4.0,31900.0,,Fair Deal,Dallas Auto Center,4.21,-0.25572527100000003,"Carrollton, TX",743.0,31157,5YJSA1DP2CFP02328
696,2014,Model S,85 RWD,58645.0,RWD,Green,False,False,1/26/2019,99,1.0,37900.0,,Fair Deal,Genuine Motor Company,5.0,-0.257448595,"Portland, OR",714.0,37186,5YJSA1H15EFP30276
697,2015,Model S,70D AWD,31350.0,AWD,Gray,False,False,3/23/2019,42,1.0,44988.0,,Fair Deal,iDeal Motors,4.46,-0.258944231,"Costa Mesa, CA",681.0,44307,5YJSA1S25FF085910
698,2013,Model S,85 RWD,57000.0,RWD,Silver,True,False,5/1/2019,4,3.0,35999.0,40999.0,Fair Deal,Siry Auto Group,3.77,-0.259802409,"San Diego, CA",668.0,35331,5YJSA1CN5DFP07069
699,2016,Model S,P90D AWD,50045.0,AWD,Red,False,False,5/3/2019,2,2.0,67750.0,75600.0,Fair Deal,Horne Kia,3.5,-0.26703296,"Gilbert, AZ",1268.0,66482,5YJSA1E41GF120215
700,2015,Model S,85D AWD,37736.0,AWD,Black,False,False,5/3/2019,1,1.0,47995.0,,Fair Deal,Highline Auto Sales,4.45,-0.268575694,"Willowbrook, IL",332.0,47663,5YJSA1E26FF105836
701,2016,Model S,75D AWD,21450.0,AWD,Black,False,False,9/26/2018,221,1.0,58795.0,,Fair Deal,Carsmith Motors,4.61,-0.28298414899999996,"Fremont, CA",1344.0,57451,5YJSA1E20GF144097
702,2015,Model S,70D AWD,57289.0,AWD,Unknown,False,False,5/10/2018,360,1.0,39950.0,,Fair Deal,RoadSport,4.0,-0.283284865,"Campbell, CA",745.0,39205,5YJSA1S25FF085843
703,2012,Model S,,24395.0,,Silver,True,False,7/12/2018,297,1.0,38998.0,,Fair Deal,"Ramirez Autoz, Inc",4.0,-0.283552508,"Bloomington, CA",838.0,38160,5YJSA1CN6CFP02929
704,2015,Model S,85D AWD,42777.0,AWD,Gray,False,True,8/18/2018,260,1.0,46995.0,,Fair Deal,Premier Auto Imports - Temple Hills,3.36,-0.28473218100000003,"Temple Hills, MD",1378.0,45617,5YJSA1H28FF091059
705,2013,Model S,Performance RWD,62854.0,RWD,Blue,False,False,4/18/2018,381,1.0,39888.0,,Fair Deal,Speed Auto Sales and Leasing,4.31,-0.290699476,"Phoenix, AZ",1039.0,38849,5YJSA1DP3DFP05563
706,2014,Model S,P85 RWD,44986.0,RWD,Gray,False,False,10/24/2018,193,1.0,42755.0,,Fair Deal,Jidd Motors,4.0,-0.291053615,"Des Plaines, IL",805.0,41950,5YJSA1H18EFP54149
707,2014,Model S,P85 RWD,34053.0,RWD,Gray,False,False,3/30/2019,35,2.0,44100.0,,Fair Deal,Carvana,4.68,-0.291415269,"Houston, TX",806.0,43294,5YJSA1H12EFP50047
708,2013,Model S,60 RWD,30501.0,RWD,Blue,False,False,2/21/2019,72,3.0,37864.0,,Fair Deal,Beaverton Infiniti,4.44,-0.293241536,"Beaverton, OR",631.0,37233,5YJSA1AG8DFP09368
709,2015,Model S,85D AWD,36162.0,AWD,Red,False,True,2/7/2019,86,1.0,47880.0,,Fair Deal,Boise Auto Clearance,4.09,-0.29527136,"Boise, ID",1429.0,46451,5YJSA1E29FF118905
710,2013,Model S,Performance RWD,69303.0,RWD,Black,False,False,4/24/2019,11,1.0,39999.0,,Fair Deal,Carizona,4.35,-0.296857906,"Chandler, AZ",1061.0,38938,5YJSA1DP3DFP05384
711,2015,Model S,85D AWD,27331.0,AWD,Unknown,False,False,5/4/2019,0,1.0,48500.0,84900.0,Fair Deal,,,-0.297751167,"Allen, TX",1441.0,47059,5YJSA1E20FF114371
712,2015,Model S,85 RWD,32489.0,RWD,Red,False,False,4/27/2018,373,1.0,45995.0,,Fair Deal,Imperial Highline,4.24,-0.297766188,"Manassas, VA",828.0,45167,5YJSA1H15FFP75557
713,2018,Model S,P100D AWD,12060.0,AWD,White,False,False,2/26/2019,68,1.0,107900.0,,Fair Deal,MotorCars International,4.91,-0.299295508,"Springfield, MO",2636.0,105264,5YJSA1E4XJF248959
714,2018,Model S,75D AWD,13254.0,AWD,Black,True,False,5/4/2019,1,1.0,63999.0,63999.0,Fair Deal,MINI of Knoxville,4.6,-0.301420711,"Knoxville, TN",349.0,63650,5YJSA1E26JF234247
715,2016,Model S,70D AWD,9752.0,AWD,Blue,False,True,10/10/2017,572,2.0,49499.0,,Fair Deal,Off Lease Only Orlando,4.15,-0.30451574600000003,"Orlando, FL",1158.0,48341,5YJSA1E23GF124541
716,2013,Model S,85 RWD,68281.0,RWD,Red,False,False,12/11/2018,145,2.0,34996.0,,Fair Deal,Landmark Motors,4.33,-0.305354403,"Bellevue, WA",785.0,34211,5YJSA1CN0DFP08369
717,2015,Model S,85D AWD,35031.0,AWD,Gray,False,False,12/22/2018,134,1.0,49495.0,,Fair Deal,Point Automotive,,-0.308290346,"North Hollywood, CA",1492.0,48003,5YJSA1E27FF107997
718,2015,Model S,70 RWD,35120.0,RWD,White,False,False,5/1/2019,3,1.0,41999.0,,Fair Deal,Car First Home,5.0,-0.308917399,"Lake Forest, CA",673.0,41326,5YJSA1S19FF080491
719,2016,Model S,60 RWD,16800.0,RWD,Silver,False,False,1/13/2019,111,1.0,54500.0,66000.0,Fair Deal,,,-0.310837467,"Austin, TX",2094.0,52406,5YJSA1E10GF155415
720,2014,Model S,60 RWD,54246.0,RWD,Gray,False,False,8/24/2018,254,3.0,37950.0,42950.0,Fair Deal,Park Place LTD,4.85,-0.312021778,"Bellevue, WA",1142.0,36808,5YJSA1S15EFP37916
721,2015,Model S,60 RWD,42879.0,RWD,Black,False,True,3/21/2018,409,1.0,41490.0,,Fair Deal,Discovery Auto Center,4.52,-0.312160328,"Tampa, FL",966.0,40524,5YJSA1S15FFP68472
722,2016,Model S,75 RWD,40408.0,RWD,Blue,False,False,3/20/2019,46,1.0,52988.0,,Fair Deal,iDeal Motors,4.46,-0.31675813399999997,"Costa Mesa, CA",1006.0,51982,5YJSA1E11GF154600
723,2018,Model S,75D AWD,18504.0,AWD,Black,True,False,4/19/2019,16,1.0,62399.0,65879.0,Fair Deal,Avondale Mitsubishi,3.58,-0.318248673,"Avondale, AZ",1095.0,61304,5YJSA1E27JF248710
724,2016,Model S,,35021.0,,Black,False,False,3/12/2019,53,1.0,58000.0,,Fair Deal,"Driven Ev, LLC",5.0,-0.323747618,"Livermore, CA",2373.0,55627,5YJSA1E44GF097027
725,2018,Model S,P100D AWD,8017.0,AWD,Red,False,False,4/1/2019,33,1.0,114995.0,,Fair Deal,Snap Car Buying,4.27,-0.324849615,"Chantilly, VA",2861.0,112134,5YJSA1E48JF267512
726,2016,Model S,P90D AWD,20302.0,AWD,Black,False,False,9/22/2018,225,3.0,78988.0,,Fair Deal,Ultimo Motors East,4.68,-0.32603134,"Westmont, IL",1548.0,77440,5YJSA1E41GF120232
727,2013,Model S,85 RWD,68837.0,RWD,Black,False,False,4/30/2019,4,1.0,34999.0,,Fair Deal,Green Eyed Motors,4.43,-0.327935734,"Boulder, CO",843.0,34156,5YJSA1DN7DFP06164
728,2013,Model S,Performance RWD,96000.0,RWD,Black,False,True,4/21/2019,13,3.0,33000.0,89900.0,Fair Deal,,,-0.328489844,"La Jolla, CA",1174.0,31826,5YJSA1CP2DFP03272
729,2012,Model S,Signature Performance RWD,30750.0,RWD,Black,False,False,4/30/2019,4,3.0,38999.0,105400.0,Fair Deal,,,-0.329509,"Minneapolis, MN",902.0,38097,5YJSA1DP8CFS00021
730,2017,Model S,75 RWD,16476.0,RWD,Black,True,True,4/25/2019,9,1.0,53977.0,,Fair Deal,iDrive1 Motorcars,4.56,-0.330854505,"Carrollton, TX",323.0,53654,5YJSA1E13HF233851
731,2015,Model S,70D AWD,29763.0,AWD,Gray,False,False,4/13/2019,22,1.0,43495.0,,Fair Deal,BM Motorcars,3.56,-0.331966133,"Rahway, NJ",873.0,42622,5YJSA1E24FF115071
732,2017,Model S,100D AWD,9670.0,AWD,Red,False,False,4/27/2019,8,1.0,85000.0,,Fair Deal,Bob Allen Motors,4.58,-0.333468182,"North Kansas City, MO",2276.0,82724,5YJSA1E29HF192134
733,2018,Model S,75D AWD,14808.0,AWD,Black,True,False,4/26/2019,8,1.0,64450.0,64450.0,Fair Deal,Fritz in Fishers,4.28,-0.33917576899999996,"Fishers, IN",1167.0,63283,5YJSA1E26JF248794
734,2014,Model S,P85 RWD,19786.0,RWD,Black,False,False,4/27/2018,373,1.0,45995.0,,Fair Deal,Imperial Highline,4.24,-0.342046766,"Manassas, VA",946.0,45049,5YJSA1H16EFP50066
735,2015,Model S,,19755.0,,Blue,False,False,5/1/2019,4,1.0,49979.0,69900.0,Fair Deal,Gas Motorcars,4.81,-0.347211197,"Marietta, GA",1665.0,48314,5YJSA1E15FF105768
736,2018,Model S,,15577.0,,Black,True,False,5/1/2019,3,1.0,62777.0,65225.0,Fair Deal,Cadillac of Greenwich,4.16,-0.348889834,"Greenwich, CT",1130.0,61647,5YJSA1E21JF234219
737,2016,Model S,70D AWD,35597.0,AWD,Brown,False,False,5/3/2018,367,1.0,47995.0,,Fair Deal,Imperial Highline,4.24,-0.35396174799999996,"Manassas, VA",1346.0,46649,5YJSA1E28GF123885
738,2013,Model S,Performance RWD,79153.0,RWD,Blue,True,False,4/28/2019,7,1.0,36900.0,,Fair Deal,Sunshine Auto Mall,4.77,-0.356202781,"Orlando, FL",1273.0,35627,5YJSA1CP8DFP27561
739,2013,Model S,60 RWD,59785.0,RWD,White,False,True,5/4/2019,1,3.0,33990.0,,Fair Deal,Sabeti Motors,4.58,-0.358837019,"Tacoma, WA",772.0,33218,5YJSA1CGXDFP17274
740,2013,Model S,60 RWD,39505.0,RWD,Black,False,False,5/12/2018,357,1.0,36995.0,,Fair Deal,Maximum Auto Outlet,3.99,-0.359302235,"Manassas Park, VA",773.0,36222,5YJSA1CG2DFP09167
741,2017,Model S,P100D AWD,11452.0,AWD,Unknown,False,False,4/9/2019,26,2.0,109998.0,,Fair Deal,Mercedes-Benz of Encino,4.57,-0.36258013,"Encino, CA",2033.0,107965,5YJSA1E47HF189007
742,2013,Model S,85 RWD,69733.0,RWD,Black,True,False,2/14/2019,80,2.0,34999.0,,Fair Deal,Midwest Automotive Connection,3.71,-0.36258639600000003,"Cincinnati, OH",932.0,34067,5YJSA1CN2DFP11449
743,2013,Model S,Performance RWD,26777.0,RWD,Black,False,False,2/8/2019,85,1.0,44995.0,,Fair Deal,Palomino Motors,4.58,-0.36628021299999997,"Dallas, TX",1309.0,43686,5YJSA1CP7DFP06667
744,2018,Model S,75D AWD,18902.0,AWD,Black,True,False,5/1/2019,4,1.0,63580.0,,Fair Deal,Covert Buick GMC Austin,4.44,-0.367369217,"Austin, TX",1264.0,62316,5YJSA1E25JF248737
745,2018,Model S,,5755.0,,Black,True,False,4/3/2019,31,1.0,67881.0,,Fair Deal,Bayway Cadillac of the Woodlands,4.58,-0.369466676,"The Woodlands, TX",2804.0,65077,5YJSA1E20JF280981
746,2018,Model S,,14643.0,,Black,True,False,5/3/2019,2,1.0,66004.0,,Fair Deal,Lexus of Queens,3.88,-0.37183847,"Long Island City, NY",2822.0,63182,5YJSA1E20JF234244
747,2016,Model S,90D AWD,24001.0,AWD,Black,False,False,12/4/2018,152,1.0,58840.0,,Fair Deal,Leachman Buick GMC Cadillac,4.62,-0.372455683,"Bowling Green, KY",888.0,57952,5YJSA1E29GF125242
748,2013,Model S,85 RWD,24699.0,RWD,Black,False,False,4/20/2019,15,2.0,39500.0,,Fair Deal,CarMart,4.53,-0.373877061,"Costa Mesa, CA",961.0,38539,5YJSA1CN4DFP12909
749,2013,Model S,85 RWD,49978.0,RWD,Brown,False,False,5/2/2019,2,1.0,36995.0,,Fair Deal,City Auto Sales - Memphis Auto Market,4.39,-0.37582372700000005,"Memphis, TN",966.0,36029,5YJSA1CN6DFP06108
750,2015,Model S,85D AWD,71821.0,AWD,Black,False,True,5/17/2018,353,1.0,43800.0,,Fair Deal,RoadSport,4.0,-0.38082469399999996,"Campbell, CA",1843.0,41957,5YJSA1E21FF106909
751,2013,Model S,Performance RWD,24006.0,RWD,Black,False,True,4/24/2019,10,1.0,43995.0,,Fair Deal,City Auto Sales - Memphis Auto Market,4.39,-0.38139636,"Memphis, TN",1363.0,42632,5YJSA1DP0DFP04547
752,2014,Model S,60 RWD,35978.0,RWD,Green,False,False,4/7/2018,392,1.0,40995.0,,Fair Deal,Universal Mitsubishi,4.45,-0.382833598,"Duarte, CA",1401.0,39594,5YJSA1S12EFP48727
753,2014,Model S,P85 RWD,50912.0,RWD,Black,True,False,2/13/2019,80,1.0,42995.0,42995.0,Fair Deal,Fam Vans,4.5,-0.383636925,"Fountain Valley, CA",1061.0,41934,5YJSA1H18EFP52711
754,2018,Model S,75D AWD,19179.0,AWD,Black,True,False,5/1/2019,4,1.0,63580.0,,Fair Deal,Covert Buick GMC Austin,4.44,-0.38626173399999997,"Austin, TX",1329.0,62251,5YJSA1E24JF248888
755,2015,Model S,85D AWD,53983.0,AWD,Silver,False,False,4/14/2018,386,2.0,47495.0,,Fair Deal,Imperial Highline,4.24,-0.38847076399999997,"Manassas, VA",1880.0,45615,5YJSA1H24FFP74490
756,2015,Model S,85D AWD,43059.0,AWD,Blue,False,False,3/30/2019,36,1.0,48888.0,,Fair Deal,"Private Collection Motors, Inc",4.79,-0.391777173,"Costa Mesa, CA",1896.0,46992,5YJSA1H29FF100724
757,2015,Model S,85 RWD,43168.0,RWD,Black,False,False,4/23/2019,11,2.0,42991.0,,Fair Deal,Wishlist Autos,4.43,-0.39203479799999996,"Livermore, CA",1090.0,41901,5YJSA1H17FFP74796
758,2013,Model S,Performance RWD,29240.0,RWD,Gray,False,False,8/20/2018,257,2.0,44800.0,,Fair Deal,Lewisville Autoplex,4.72,-0.39539279299999996,"Lewisville, TX",1413.0,43387,5YJSA1DP7DFP05274
759,2015,Model S,90D AWD,25439.0,AWD,Blue,False,False,4/20/2019,15,1.0,53999.0,,Fair Deal,World Auto,2.44,-0.40092037799999997,"Orlando, FL",1567.0,52432,5YJSA1E23FF118575
760,2013,Model S,Performance RWD,68988.0,RWD,White,False,False,4/11/2019,23,2.0,39995.0,,Fair Deal,City Auto Sales - Memphis Auto Market,4.39,-0.400991366,"Memphis, TN",1433.0,38562,5YJSA1CP1DFP25831
761,2015,Model S,70 RWD,29560.0,RWD,Gray,True,False,4/23/2019,11,1.0,42798.0,,Fair Deal,Green Eyed Motors,4.43,-0.404868094,"Boulder, CO",882.0,41916,5YJSA1E11FF111700
762,2015,Model S,85 RWD,35000.0,RWD,Gray,False,False,5/31/2018,338,2.0,45997.0,,Fair Deal,Fred's Executive Auto,4.14,-0.408585776,"Woodbridge, VA",1136.0,44861,5YJSA1H14FFP78594
763,2018,Model S,75D AWD,25788.0,AWD,Black,True,False,1/24/2019,100,1.0,61000.0,,Fair Deal,Infiniti of Oxnard,4.75,-0.411548642,"Oxnard, CA",1416.0,59584,5YJSA1E22JF248775
764,2015,Model S,85D AWD,48989.0,AWD,Black,False,True,3/20/2019,45,2.0,45888.0,,Fair Deal,"Private Collection Motors, Inc",4.79,-0.417777402,"Costa Mesa, CA",1054.0,44834,5YJSA1H23FF089459
765,2015,Model S,70D AWD,27634.0,AWD,Black,True,False,5/2/2019,3,1.0,43995.0,,Fair Deal,Certified Auto Sales,4.61,-0.421722221,"Upland, CA",1109.0,42886,5YJSA1S2XFF090326
766,2018,Model S,75D AWD,10414.0,AWD,Black,True,False,4/27/2019,7,1.0,63995.0,,Fair Deal,Antrim Way Honda,4.09,-0.426983286,"Greencastle, PA",781.0,63214,5YJSA1E2XJF266683
767,2013,Model S,60 RWD,56149.0,RWD,White,False,False,3/22/2019,43,2.0,35277.0,,Fair Deal,iDrive1 Motorcars,4.56,-0.42861944700000004,"Carrollton, TX",922.0,34355,5YJSA1CG2DFP28639
768,2015,Model S,70D AWD,21743.0,AWD,Silver,False,True,5/3/2019,1,1.0,42995.0,,Fair Deal,Highline Auto Sales,4.45,-0.431180698,"Willowbrook, IL",608.0,42387,5YJSA1S29FF095758
769,2018,Model S,75D AWD,9250.0,AWD,White,False,False,3/12/2019,54,1.0,69999.0,,Fair Deal,CNC Motors,4.76,-0.431603775,"Upland, CA",1485.0,68514,5YJSA1E26JF246995
770,2014,Model S,60 RWD,50360.0,RWD,Black,False,False,10/15/2018,201,2.0,38995.0,,Fair Deal,ANF Auto Finance,3.72,-0.43560070700000003,"Houston, TX",1594.0,37401,5YJSA1S19EFP49938
771,2016,Model S,70D AWD,26681.0,AWD,Gold,False,True,6/15/2018,324,1.0,49999.0,,Fair Deal,Perfect 10 Auto,4.21,-0.441544294,"Spring Lake Park, MN",1679.0,48320,5YJSA1E24GF123205
772,2016,Model S,,25815.0,,White,True,False,12/31/2018,125,1.0,53800.0,,Fair Deal,AutoLinx Inc.,4.67,-0.44274071,"Vallejo, CA",3245.0,50555,5YJSA1E11GF123931
773,2016,Model S,75D AWD,33704.0,,White,False,False,5/2/2019,2,1.0,54988.0,,Fair Deal,iDeal Motors,4.46,-0.45039297100000003,"Costa Mesa, CA",2139.0,52849,5YJSA1E22GF152640
774,2013,Model S,Performance RWD,62448.0,RWD,Blue,False,True,9/16/2018,231,1.0,39995.0,,Fair Deal,Specialties Automotive Group,4.78,-0.452218309,"Bountiful, UT",1616.0,38379,5YJSA1CP1DFP05420
775,2014,Model S,85 RWD,41765.0,RWD,Gray,True,True,11/11/2018,175,2.0,41500.0,,Fair Deal,Dream Motorcars,4.33,-0.454768069,"Los Angeles, CA",1261.0,40239,5YJSA1H18EFP65247
776,2016,Model S,70 RWD,38458.0,RWD,Blue,False,True,2/21/2019,72,1.0,44995.0,,Fair Deal,San Diego ECARS Inc,4.64,-0.45654114100000004,"San Diego, CA",2004.0,42991,5YJSA1E16GF130776
777,2015,Model S,85D AWD,46518.0,AWD,Unknown,True,False,3/29/2019,36,1.0,48777.0,,Fair Deal,iDeal Motors,4.46,-0.45893860700000005,"Costa Mesa, CA",2221.0,46556,5YJSA1H22FF093521
778,2016,Model S,90D AWD,10552.0,AWD,Silver,False,False,4/27/2019,8,1.0,63410.0,,Fair Deal,Vroom,4.2,-0.46012483,"Stafford, TX",2369.0,61041,5YJSA1E25GF170775
779,2015,Model S,85D AWD,38064.0,AWD,White,False,False,10/11/2018,206,1.0,49855.0,,Fair Deal,Jidd Motors,4.0,-0.461625064,"Des Plaines, IL",2234.0,47621,5YJSA1E28FF106163
780,2013,Model S,85 RWD,103600.0,RWD,White,True,False,7/28/2018,280,1.0,31900.0,,Fair Deal,Best Car-N-Care Inc,4.52,-0.465759715,"Brooklyn, NY",1197.0,30703,5YJSA1CN5DFP14880
781,2015,Model S,P85D AWD,86022.0,AWD,Gray,False,False,3/23/2019,43,1.0,49777.0,,Fair Deal,iDrive1 Motorcars,4.56,-0.468744162,"Carrollton, TX",1753.0,48024,5YJSA1H24FFP76692
782,2013,Model S,60 RWD,68350.0,RWD,Gray,False,False,4/29/2019,5,2.0,33995.0,,Fair Deal,Freeman Motor Salem,5.0,-0.469093255,"Salem, OR",1009.0,32986,5YJSA1CG5DFP08966
783,2015,Model S,70D AWD,34717.0,AWD,White,False,False,4/13/2019,22,2.0,44000.0,44000.0,Fair Deal,Carbiz Greater Washington DC,4.62,-0.47496735700000003,"Laurel, MD",1249.0,42751,5YJSA1S25FF089231
784,2016,Model S,75 RWD,24440.0,RWD,Gray,False,True,5/3/2019,2,1.0,54988.0,,Fair Deal,iDeal Motors,4.46,-0.476186981,"Costa Mesa, CA",1512.0,53476,5YJSA1E18GF160880
785,2013,Model S,Performance RWD,40277.0,RWD,Black,False,False,5/4/2019,1,2.0,43300.0,,Fair Deal,Carvana,4.38,-0.47853160299999997,"Tempe, AZ",1710.0,41590,5YJSA1CP2DFP11601
786,2014,Model S,P85D AWD,76000.0,AWD,Red,False,False,4/12/2019,23,1.0,47900.0,,Fair Deal,CA Lease Returns,4.33,-0.480025562,"Livermore, CA",2118.0,45782,5YJSA1H26EFP65000
787,2013,Model S,Performance RWD,46773.0,RWD,White,False,True,4/17/2019,17,1.0,41999.0,,Fair Deal,Carizona,4.35,-0.480491103,"Chandler, AZ",1717.0,40282,5YJSA1DP0DFP07626
788,2014,Model S,85 RWD,34186.0,RWD,White,False,False,3/30/2019,36,1.0,42500.0,,Fair Deal,CarMart,4.53,-0.48254430299999995,"Costa Mesa, CA",1338.0,41162,5YJSA1H1XEFP43668
789,2018,Model S,100D AWD,9800.0,AWD,Black,False,False,4/11/2019,23,1.0,83800.0,94000.0,Fair Deal,,,-0.482848658,"Loomis, CA",1813.0,81987,5YJSA1E21JF249772
790,2012,Model S,Signature RWD,73270.0,RWD,Red,True,False,5/2/2019,2,1.0,36995.0,,Fair Deal,City Auto Sales - Memphis Auto Market,4.39,-0.485828476,"Memphis, TN",1903.0,35092,5YJSA1DN2CFS00899
791,2015,Model S,70D AWD,43098.0,AWD,Unknown,True,False,4/16/2019,18,1.0,43000.0,43000.0,Fair Deal,Carbiz Greater Washington DC,4.62,-0.490180254,"Laurel, MD",1289.0,41711,5YJSA1S23FF099689
792,2017,Model S,75 RWD,16401.0,RWD,Black,True,False,7/9/2018,300,1.0,56999.0,,Fair Deal,So Cal Motors,4.38,-0.491601082,"Montclair, CA",1212.0,55787,5YJSA1E17HF202537
793,2017,Model S,100D AWD,13199.0,AWD,Silver,False,False,10/20/2018,197,1.0,84888.0,,Fair Deal,Platinum Autos,3.95,-0.495438197,"Bellevue, WA",3381.0,81507,5YJSA1E2XHF188352
794,2017,Model S,75 RWD,27259.0,RWD,Black,True,False,3/23/2019,42,1.0,53950.0,70700.0,Fair Deal,eCarOne.com,4.24,-0.496876341,"Carrollton, TX",1225.0,52725,5YJSA1E1XHF202757
795,2013,Model S,60 RWD,71350.0,RWD,Unknown,False,True,5/3/2019,2,3.0,32991.0,31922.0,Fair Deal,Audi of Downtown L.A.,3.8,-0.497936659,"Los Angeles, CA",1071.0,31920,5YJSA1BG0DFP09184
796,2014,Model S,60 RWD,48812.0,RWD,Gray,False,True,1/12/2019,113,2.0,39469.0,,Fair Deal,Private Owner via TRED - Portland,4.54,-0.500671027,"Portland, OR",1832.0,37637,5YJSA1S13EFP63382
797,2012,Model S,Signature RWD,49900.0,RWD,Silver,True,True,2/6/2019,88,1.0,36500.0,,Fair Deal,Legend Auto Sales Inc,4.39,-0.510081864,"Burien, WA",1998.0,34502,5YJSA1DN4CFS00340
798,2016,Model S,P100D AWD,18557.0,AWD,White,False,False,3/30/2019,36,1.0,94000.0,,Fair Deal,Jumbo Luxury Cars - Hollywood,4.63,-0.510788151,"Hollywood, FL",3248.0,90752,5YJSA1E44GF176469
799,2015,Model S,P85D AWD,46607.0,AWD,Red,False,False,12/2/2018,154,2.0,56995.0,,Fair Deal,Hovey Motorcars,4.04,-0.5110133179999999,"Boerne, TX",3333.0,53662,5YJSA1H44FF092338
800,2015,Model S,70 RWD,39418.0,RWD,Silver,False,False,4/18/2019,16,1.0,41995.0,,Fair Deal,San Diego ECARS Inc,4.64,-0.516427992,"San Diego, CA",1125.0,40870,5YJSA1E16FF105276
801,2017,Model S,75D AWD,29044.0,AWD,Black,False,False,4/12/2019,23,1.0,63477.0,,Fair Deal,Ultimo Motors North,4.88,-0.518977891,"Northbrook, IL",1301.0,62176,5YJSA1E20HF195312
802,2016,Model S,P100D AWD,40008.0,AWD,Black,True,False,1/9/2019,115,2.0,87992.0,,Fair Deal,Rocky Mountain Motors,4.67,-0.5192804320000001,"Idaho Falls, ID",3302.0,84690,5YJSA1E47GF161335
