"","hotornot","year","config","drivetrain","mileage.x","ext_color","int_color","price.x","good_deal_margin","deal","dealer","dealer_rating","dealer_review_number","consumer_rating","consumer_review_number","fleet","hasAccidents","daysOnMarket","ownerCount"
"408","NOT HOT",2016,"90D","AWD",24001,"Black","Black",58840,61940,"Good","Leachman Buick GMC Cadillac",3,96,4.8,27,"False","False",152,1
"409","NOT HOT",2016,"90D","AWD",38284,"Blue","Beige",51995,55663,"Good","Nissan of New Rochelle",4.7,361,4.8,27,"False","False",29,1
"410","NOT HOT",2016,"70D","AWD",44676,"Black","Black",41995,43336,"Good","Highline Auto Sales",4.6,272,4.8,27,"False","False",28,1
"411","NOT HOT",2016,"70D","AWD",8318,"Silver","Black",50989,55143,"Good","Auto Centrix",5,6,4.8,27,"True","False",28,1
"412","HOT CAR",2016,"P90D","AWD",34230,"Red","Black",51995,76868,"Great","Freeman Motor Company of Portland",3.8,18,4.8,27,"False","True",97,1
"413","NOT HOT",2016,"60D","AWD",31081,"White","Gray",49496,51836.0835579515,"not_rating","Tom Hodges Mitsubishi",5,84,4.8,27,"False","False",8,2
"414","HOT CAR",2017,"AWD 90D 4dr Liftback","AWD",27260,"Red","Black",68230,81481,"Great","Vroom (Online Dealer - Nationwide Delivery)",3.8,788,4.7,25,"False","False",3,1
"415","NOT HOT",2017,"75D","AWD",37787,"Silver","Black",62000,64367,"Good","K&S Auto Sales",5,39,4.7,25,"False","False",58,1
"416","NOT HOT",2017,"100D","AWD",32429,"Gray","Black",69998,77948,"Good","CarMax Irvine",5,4,4.7,25,"False","False",17,1
"417","NOT HOT",2017,"100D","AWD",11184,"Gray","Other",74500,76464,"Good","BidCars Boston",4.8,251,4.7,25,"False","False",24,1
"418","NOT HOT",2017,"75D","AWD",35334,"Other","Other",58599,61500,"Good","Cornerstone Ford Chrysler",4.8,283,4.7,25,"False","False",3,1
"419","NOT HOT",2018,"75D","AWD",16759,"Black","Black",49496,51836.0835579515,"not_rating","Auto Gallery Mitsubishi - Murrieta",4.39333333333333,592.363265306122,4.8,5,"True","False",12,1
"420","NOT HOT",2018,"75D","AWD",16065,"Black","Other",59494,63789,"Good","Commerce Mitsubishi",4.3,6,4.8,5,"True","False",40,1
"421","NOT HOT",2018,"75D","AWD",17407,"Black","Black",61395,68213,"Good","Avondale Mitsubishi",4,71,4.8,5,"True","False",16,1
"422","NOT HOT",2015,"85D","AWD",28517,"Gray","Gray",44899,51836.0835579515,"not_rating","Motor Cars of Nashville",4.3,40,4.8,41,"False","True",52,1
"423","NOT HOT",2015,"85D","AWD",63108,"Blue","Other",38855,51836.0835579515,"not_rating","Sam Jidd Luxury LLC",3.9,7,4.8,41,"False","False",9,1
"424","NOT HOT",2015,"85D","AWD",53021,"Gray","Black",45988,48852,"Good","iDeal Motors",5,28,4.8,41,"False","False",31,1
"425","NOT HOT",2015,"70D","AWD",68650,"Black","Black",39988,40383,"Good","iDeal Motors",5,28,4.8,41,"True","False",21,1
"426","NOT HOT",2015,"90D AUTOPILOT","AWD",14167,"Black","Beige",53885,51337,"Fair","Private Collection Motors",4,52,4.8,41,"False","False",6,1
"427","NOT HOT",2016,"90D","AWD",43617,"Red","White",51933,55205,"Good","Prestige Motors Pasco",4.7,33,4.8,27,"False","False",37,1
"428","NOT HOT",2016,"85D","AWD",54809,"Black","Black",49997,49604,"Fair","North American Auto Group",4.39333333333333,592.363265306122,4.8,27,"False","False",24,1
"429","NOT HOT",2016,"70D","AWD",35730,"White","Beige",47500,49800,"Good","Carbiz Greater Washington DC",4.7,74,4.8,27,"False","False",29,1
"430","NOT HOT",2016,"85D","AWD",29975,"Silver","Black",45990,55282,"Great","NextGear Motors",4.4,7,4.8,27,"False","False",17,2
"431","NOT HOT",2016,"90D","AWD",60050,"Silver","Black",45995,41955,"Fair","San Diego Auto Finder",5,6,4.8,27,"False","False",31,1
"432","NOT HOT",2016,"70D","AWD",18130,"Silver","Gray",45633,51836.0835579515,"not_rating","North Coast Auto Mall",4.7,2169,4.8,27,"False","True",197,1
"433","NOT HOT",2016,"90D","AWD",10487,"Silver","Gray",58999,57056,"Fair","Motor Werks - Barrington Auto Mall",4.9,2868,4.8,27,"False","False",23,1
"434","NOT HOT",2016,"75D","AWD",19156,"Gray","Beige",57800,60338,"Good","Ultimo Motors West",4.7,393,4.8,27,"False","False",215,1
"435","NOT HOT",2017,"100D","AWD",13199,"Silver","Beige",89973,91535,"Good","Platinum Autos",4.8,75,4.7,25,"False","False",197,1
"436","NOT HOT",2017,"","AWD",19486,"Blue","Black",60900,58400,"Fair","Land Rover of Parsippany, Inc",4.2,205,4.7,25,"False","False",82,1
"437","NOT HOT",2017,"75D","AWD",27859,"Black","Black",58575,56067,"Good","Tom Naquin Chevrolet Cadillac Nissan",4.6,42,4.7,25,"False","True",4,1
"438","NOT HOT",2017,"P100D","AWD",16331,"Silver","Black",74699,78907,"Good","Porsche Greenwich",5,252,4.7,25,"False","False",31,1
"439","NOT HOT",2017,"100D","AWD",21767,"White","White",79850,68429,"Fair","Mark Kia",4.2,895,4.7,25,"False","False",23,1
"440","NOT HOT",2017,"","AWD",9237,"Blue","Other",83995,92105,"Good","Graham Audi Volkswagen",4.39333333333333,592.363265306122,4.7,25,"False","False",14,1
"441","NOT HOT",2018,"75D","AWD",12347,"Black","Black",60990,65444,"Good","Kia of Huntington",4.9,118,4.8,5,"True","False",22,1
"442","NOT HOT",2018,"75D","AWD",14099,"Black","Black",60995,64860,"Good","Ideal Auto",5,20,4.8,5,"True","False",16,1
"443","HOT CAR",2018,"75D","AWD",19155,"Black","Other",59494,63789,"Good","Commerce Mitsubishi",4.3,6,4.8,5,"True","False",5,1
"444","NOT HOT",2018,"75D","AWD",19061,"Black","Black",60990,65206,"Good","Autos of Dallas",4.1,1000,4.8,5,"True","False",16,1
"445","NOT HOT",2018,"P100D","AWD",16637,"Gray","Other",60900,65151,"Good","Jack Powell Chrysler Jeep Dodge RAM",4.5,146,4.8,5,"True","False",23,1
"446","NOT HOT",2018,"75D","AWD",18610,"Black","Black",63995,67729,"Good","D & C Motor Company",4.7,88,4.8,5,"True","False",31,1
"447","NOT HOT",2018,"75D","AWD",3584,"Black","Other",61855,64860,"Good","Sam Jidd Luxury LLC",3.9,7,4.8,5,"True","True",9,1
"448","NOT HOT",2015,"90D","AWD",45509,"Black","Beige",56995,51836.0835579515,"not_rating","RDU Auto Sales",5,107,4.8,41,"False","True",2,1
"449","NOT HOT",2015,"P85D","AWD",19780,"Silver","Beige",56889,63603,"Good","Auto Centrix",5,6,4.8,41,"False","False",52,1
"450","NOT HOT",2016,"P90D","AWD",30911,"Blue","Beige",69995,79492,"Good","Ron Tonkin Gran Turismo",4.8,16,4.8,27,"False","False",32,2
"451","NOT HOT",2016,"P90D","AWD",2561,"Black","Black",78999,83908,"Good","Northwest Motorsport - Puyallup",4.9,12245,4.8,27,"False","False",245,2
"452","NOT HOT",2016,"P90D","AWD",60668,"Silver","Black",64999,61496,"Fair","K&S Auto Sales",5,39,4.8,27,"False","False",121,1
"453","NOT HOT",2016,"P90D","AWD",50045,"Red","Black",67750,51836.0835579515,"not_rating","Horne Kia",4.7,452,4.8,27,"False","False",2,2
"454","NOT HOT",2016,"P90D","AWD",20302,"Black","Beige",78988,79752,"Good","Ultimo Motors East",4.1,104,4.8,27,"False","False",225,3
"455","NOT HOT",2016,"P90D","AWD",26992,"White","Gray",72888,79752,"Good","Mancuso Motorsports",4.5,17,4.8,27,"False","False",19,1
"456","NOT HOT",2016,"P90D","AWD",29187,"Blue","Black",79950,83703,"Good","Park Place LTD",2.4,18,4.8,27,"False","False",191,1
"457","NOT HOT",2016,"P90 D","AWD",49208,"Red","Beige",49496,51836.0835579515,"not_rating","Northwest Motorsport - Puyallup",4.9,12245,4.8,27,"False","False",2,1
"458","NOT HOT",2017,"P100D","AWD",14353,"Red","Beige",98945,104471,"Good","Gosch Ford Temecula",4.9,1191,4.7,25,"False","False",113,1
"459","NOT HOT",2018,"P100D","AWD",1018,"Gray","Black",114888,114657,"Good","Mancuso Motorsports",4.5,17,4.8,5,"False","False",19,1
"460","NOT HOT",2015,"90D","AWD",35903,"Silver","Other",58500,61050,"Good","Ferman BMW",4.8,2622,4.8,41,"False","False",25,1
"461","NOT HOT",2016,"P90D","AWD",11150,"Red","Black",79000,71264,"Fair","Priced Rite Auto",4.39333333333333,592.363265306122,4.8,27,"False","False",39,2
"462","NOT HOT",2016,"P90D","AWD",39150,"Silver","Gray",74996,74989,"Good","Metrolina Auto Group",4.5,93,4.8,27,"False","False",186,2
"463","NOT HOT",2016,"P90D","AWD",15405,"Gray","Other",76900,70734,"Fair","McLaren Boston",4.39333333333333,592.363265306122,4.8,27,"False","False",143,2
"464","NOT HOT",2017,"P100D","AWD",3700,"Silver","Beige",107865,109717,"Good","Thomas Classics",4.9,209,4.7,25,"False","False",39,1
"465","NOT HOT",2016,"P90D","AWD",58954,"Silver","Black",62995,61759,"Fair","O.C. AUTOHAUS",4.3,67,4.8,27,"False","False",16,2
"466","NOT HOT",2016,"P90D","AWD",12269,"Blue","Beige",59998,51836.0835579515,"not_rating","Motor Cars of Nashville",4.3,40,4.8,27,"False","True",3,1
"467","NOT HOT",2016,"P100D","AWD",18557,"White","Black",94000,98166,"Good","Jumbo Luxury Cars",5,24,4.8,27,"False","False",36,1
"468","NOT HOT",2017,"P100D","AWD",24798,"Other","Other",97998,96811,"Fair","Morrie's Luxury Auto",2.3,15,4.7,25,"False","False",46,2
"469","NOT HOT",2017,"P100D","AWD",13979,"Blue","Black",99999,128987,"Great","Arcari Motor Sales",5,2,4.7,25,"False","False",50,1
"470","NOT HOT",2016,"P100D","AWD",23077,"Red","Black",66900,69874,"Good","Don Jackson Chrysler Dodge Jeep RAM Fiat",2.6,405,4.8,27,"False","True",205,1
"471","NOT HOT",2016,"P90D","AWD",22355,"Black","Black",73899,79752,"Good","Current Automotive",4.39333333333333,592.363265306122,4.8,27,"False","False",127,1
"472","NOT HOT",2015,"90D","AWD",29064,"Blue","Gray",59560,63417,"Good","McCarthy-Morse Chevrolet",4.9,146,4.8,41,"True","False",17,2
"473","NOT HOT",2015,"90D","AWD",43612,"Silver","Other",59855,58388,"Fair","Sam Jidd Luxury LLC",3.9,7,4.8,41,"False","False",43,1
"474","NOT HOT",2016,"P100D","AWD",6768,"Black","Black",98995,99586,"Good","The Porsche Exchange",4.9,48,4.8,27,"False","False",191,2
"475","NOT HOT",2016,"P100D","AWD",15245,"Black","Black",92999,94664,"Good","Volvo Cars of Exeter",5,9,4.8,27,"False","False",33,1
"476","NOT HOT",2017,"P100D","AWD",6145,"White","Black",109900,113680,"Good","Lake Forest Sports Cars",2,5,4.7,25,"False","False",222,3
"477","NOT HOT",2016,"P90D","AWD",26838,"Silver","Black",72750,70264,"Fair","Mark Kia",4.2,895,4.8,27,"False","True",10,1
"478","NOT HOT",2016,"P90D","AWD",20150,"Silver","Black",74995,70734,"Fair","SCOTTSDALE SPORT of CALIFORNIA",5,78,4.8,27,"False","False",99,2
"479","NOT HOT",2016,"P100D","AWD",17443,"Red","Black",92980,95208,"Good","McLaren Charlotte",4.39333333333333,592.363265306122,4.8,27,"False","False",376,4
"480","NOT HOT",2016,"P100D","AWD",40008,"Black","Black",87992,90241,"Good","Rocky Mountain Motors",4.4,44,4.8,27,"True","False",115,2
"481","NOT HOT",2017,"P100D","AWD",11452,"Other","Other",109998,104471,"Fair","Mercedes-Benz of Encino",5,19,4.7,25,"False","False",26,2
"482","NOT HOT",2017,"P100D","AWD",1984,"Black","Black",119999,124638,"Good","Arcari Motor Sales",5,2,4.7,25,"False","False",89,1
"483","NOT HOT",2015,"90D","AWD",26520,"Blue","Black",63786,68474,"Good","Specialized Sales & Leasing",3.8,98,4.8,41,"False","False",102,1
"484","NOT HOT",2017,"P100D","AWD",18871,"Black","Black",95000,90121,"Fair","Delong Ford Inc",5,844,4.7,25,"False","False",102,1
"485","NOT HOT",2017,"P100D","AWD",14950,"White","Black",104500,109228,"Good","Champion City Motors",4,1,4.7,25,"False","False",100,2
"486","NOT HOT",2018,"P100D","AWD",9101,"Silver","Other",98988,97517,"Fair","Rolls-Royce Motor Cars Raleigh",4.8,69,4.8,5,"False","False",19,1
"487","NOT HOT",2018,"P100D","AWD",8017,"Other","Black",114995,109302,"Fair","Snap Car Buying",4.4,151,4.8,5,"False","False",33,1
"488","NOT HOT",2016,"P100D","AWD",32856,"Black","Black",87900,90501,"Good","Greenwood Automotive",4,46,4.8,27,"False","False",106,1
"489","NOT HOT",2018,"P100D","AWD",5294,"White","Beige",110888,114657,"Good","Mancuso Motorsports",4.5,17,4.8,5,"False","False",10,1
"490","NOT HOT",2016,"P90D","AWD",48014,"Gray","Black",63999,59797,"Fair","Performance Motors",4.39333333333333,592.363265306122,4.8,27,"False","True",109,1
"491","NOT HOT",2016,"P90D","AWD",43176,"Black","Black",74999,51836.0835579515,"not_rating","Galleria Motorcars",4.39333333333333,592.363265306122,4.8,27,"False","False",2,1
"492","NOT HOT",2016,"P90D","AWD",18920,"Black","Other",49496,51836.0835579515,"not_rating","Volvo Cars of Exeter",5,9,4.8,27,"False","False",37,1
"493","HOT CAR",2016,"P90D","AWD",27350,"Black","Black",78990,79752,"Good","Chicago Cars Online",5,1,4.8,27,"False","False",4,1
"494","NOT HOT",2017,"P100D","AWD",12035,"White","Other",101988,104471,"Good","Mercedes-Benz of Arcadia",4.9,796,4.7,25,"False","False",7,1
"495","NOT HOT",2017,"P100D","AWD",11463,"Other","White",105000,109464,"Good","VW Audi of Naples",4.9,3016,4.7,25,"False","False",5,1
"496","NOT HOT",2014,"Performance","RWD",20547,"Blue","Black",43010,48278,"Good","Westcoast Auto Sales",4.9,1779,4.9,33,"False","False",191,1
"497","NOT HOT",2014,"P85D","RWD",36628,"White","Black",42888,45973,"Good","Autobahn Gallery",4.39333333333333,592.363265306122,4.9,33,"False","False",32,1
"498","NOT HOT",2014,"Performance","AWD",49790,"Gray","Gray",43997,35729,"Fair","Investment Automotive Group",5,41,4.9,33,"False","False",37,2
"499","NOT HOT",2015,"85","RWD",23080,"Silver","Gray",43988,46280,"Good","CAG - Austin Subaru",4.9,459,4.8,41,"False","True",17,1
"500","NOT HOT",2014,"Performance","RWD",65424,"Gray","Other",44855,46211,"Good","Jidd Motors",4.7,1418,4.9,33,"False","False",193,2
"501","NOT HOT",2014,"Performance","RWD",18150,"Black","Other",45800,48690,"Good","private_seller",4.39333333333333,592.363265306122,4.9,33,"False","False",39,1
"502","NOT HOT",2014,"Performance","RWD",53303,"White","Beige",37191,41281,"Good","Houston Direct Auto",2.6,77,4.9,33,"False","True",58,1
"503","NOT HOT",2014,"Base","RWD",43188,"Blue","Beige",39995,40281,"Good","Imperial Highline",4.6,29,4.9,33,"True","False",122,1
"504","HOT CAR",2014,"","RWD",41229,"Black","Other",49988,48081,"Fair","Airpark Dodge Chrysler Jeep RAM",3.1,104,4.9,33,"True","False",7,1
"505","NOT HOT",2014,"Performance","RWD",57082,"Gray","Other",37999,41365,"Good","South County Chrysler Dodge Jeep RAM FIAT",4.5,514,4.9,33,"False","True",98,1
"506","NOT HOT",2015,"85","RWD",41260,"Blue","Beige",49995,52698,"Good","Universal Mitsubishi",4.9,426,4.8,41,"False","False",401,1
"507","NOT HOT",2014,"P85D","RWD",42192,"Black","Black",38990,40793,"Good","Pierre Ford",4.7,405,4.9,33,"False","False",30,1
"508","NOT HOT",2014,"Performance","RWD",48423,"Black","Black",46950,48506,"Good","Park Place LTD",2.4,18,4.9,33,"False","False",54,2
"509","NOT HOT",2014,"Performance","RWD",53700,"White","Black",37500,43041,"Good","LW Automotive",4.6,136,4.9,33,"False","False",122,3
"510","NOT HOT",2014,"Performance","RWD",19654,"Black","Gray",47950,47386,"Fair","Roadsport",4.39333333333333,592.363265306122,4.9,33,"False","False",352,2
"511","NOT HOT",2014,"Performance","RWD",31721,"Red","Beige",42900,46779,"Good","MSI Auto Sales",3.2,18,4.9,33,"False","False",228,1
"512","NOT HOT",2014,"Performance","RWD",74387,"Black","Beige",37980,40958,"Good","Lucky Motors Megastore of Villa Park",4,68,4.9,33,"False","False",211,2
"513","NOT HOT",2014,"Base","RWD",34230,"Blue","Black",39550,47502,"Great","Marietta Luxury Motors",4.7,1621,4.9,33,"False","True",317,1
"514","NOT HOT",2014,"Performance","RWD",43696,"Blue","Gray",40997,42768,"Good","Thiel Motor Sales Inc.",4.4,47,4.9,33,"True","False",137,1
"515","NOT HOT",2014,"P85D","RWD",43920,"Green","Beige",41800,35580,"Fair","Autos, Etc.",5,14,4.9,33,"False","False",95,1
"516","NOT HOT",2014,"Performance","RWD",51635,"Red","Beige",37499,43113,"Good","ALM Kia South",4.6,1739,4.9,33,"False","True",108,1
"517","NOT HOT",2014,"Base","RWD",42409,"Brown","Beige",42990,45149,"Good","ALM Kennesaw",4.8,816,4.9,33,"True","True",273,2
"518","HOT CAR",2014,"","RWD",91196,"Blue","Beige",35989,41539,"Great","Current Automotive",4.39333333333333,592.363265306122,4.9,33,"False","False",3,3
"519","NOT HOT",2014,"Base","RWD",40543,"Black","Beige",39988,42273,"Good","Bedrock Motors",4.8,43,4.9,33,"False","False",19,1
"520","NOT HOT",2014,"Performance","RWD",53630,"Red","Other",46995,48866,"Good","Quantum Auto Sales",4.7,71,4.9,33,"True","False",63,1
"521","NOT HOT",2014,"Performance","RWD",19987,"White","Gray",49900,54588,"Good","Miami Auto Broker",3.5,53,4.9,33,"False","False",244,3
"522","NOT HOT",2014,"Base","RWD",24252,"Gray","Beige",43699,47841,"Good","Motor Cars of Nashville",4.3,40,4.9,33,"False","False",57,1
"523","NOT HOT",2014,"Performance","RWD",42248,"Other","Beige",46995,48377,"Good","Universal Mitsubishi",4.9,426,4.9,33,"False","False",407,1
"524","NOT HOT",2015,"85","RWD",45360,"White","Beige",43985,47037,"Good","Jidd Motors",4.7,1418,4.8,41,"False","False",256,1
"525","NOT HOT",2015,"85","RWD",30713,"Black","Other",43800,46694,"Good","United Imports",4.7,93,4.8,41,"False","False",263,1
"526","NOT HOT",2015,"85","RWD",46863,"Gray","Gray",45888,51682,"Good","Private Collection Motors",4,52,4.8,41,"False","True",186,1
"527","NOT HOT",2015,"85","RWD",31703,"Black","Beige",49995,54419,"Good","Universal Mitsubishi",4.9,426,4.8,41,"False","False",392,1
"528","HOT CAR",2015,"85","RWD",43080,"White","Black",45995,46096,"Good","San Diego eCars Inc.",4.39333333333333,592.363265306122,4.8,41,"False","False",5,1
"529","NOT HOT",2015,"85","RWD",35000,"Gray","Black",45997,50057,"Good","Fred's Executive Auto",4.7,76,4.8,41,"False","False",338,2
"530","NOT HOT",2014,"P85D","RWD",43636,"Gray","Black",37884,38802,"Good","Major Motor Cars",5,10,4.9,33,"True","False",120,1
"531","NOT HOT",2014,"P85D","RWD",51933,"Silver","Black",42950,43156,"Good","Roadsport",4.39333333333333,592.363265306122,4.9,33,"False","False",61,3
"532","NOT HOT",2014,"Performance","RWD",49870,"Silver","Other",39869,47975,"Great","Nissan of Duarte",2,9,4.9,33,"False","False",297,2
"533","NOT HOT",2014,"Performance","RWD",70974,"Blue","Black",38940,41201,"Good","Phillips Auto",4.2,38,4.9,33,"False","True",274,1
"534","NOT HOT",2014,"Performance","RWD",23885,"White","Gray",43995,48910,"Good","Godspeed Motors",4.7,57,4.9,33,"False","True",79,1
"535","NOT HOT",2015,"85D","RWD",32489,"Red","Beige",45995,49897,"Good","Imperial Highline",4.6,29,4.8,41,"False","False",373,1
"536","NOT HOT",2014,"Performance","RWD",37214,"Other","Black",38995,48644,"Great","Godspeed Motors",4.7,57,4.9,33,"True","True",24,1
"537","NOT HOT",2014,"Base","RWD",45420,"Black","Beige",41995,40281,"Fair","Imperial Highline",4.6,29,4.9,33,"True","False",386,1
"538","NOT HOT",2014,"Performance","RWD",39780,"Blue","Beige",41989,51836.0835579515,"not_rating","Absolute Motors Inc",5,13,4.9,33,"True","True",194,2
"539","NOT HOT",2014,"P85","RWD",51630,"Red","Black",39989,44321,"Good","Auto Centrix",5,6,4.9,33,"False","False",9,1
"540","NOT HOT",2014,"P85D","RWD",19786,"Black","Black",45995,50052,"Good","Imperial Highline",4.6,29,4.9,33,"False","False",373,1
"541","NOT HOT",2014,"","RWD",34515,"Gray","Black",42995,43597,"Good","Auto Expo Ent Inc",4.8,1014,4.9,33,"False","False",225,1
"542","NOT HOT",2014,"Base","RWD",28127,"Silver","Beige",46995,43028,"Fair","Imperial Highline",4.6,29,4.9,33,"False","False",373,1
"543","NOT HOT",2015,"85","RWD",40756,"Black","Other",41800,44825,"Good","United Imports",4.7,93,4.8,41,"False","False",260,1
"544","NOT HOT",2014,"Base","RWD",18923,"Blue","Beige",42499,47987,"Good","Las Vegas Auto Sport",3.4,10,4.9,33,"False","True",365,1
"545","NOT HOT",2014,"Base","RWD",33168,"Silver","Beige",39995,42719,"Good","Imperial Highline",4.6,29,4.9,33,"True","True",387,1
"546","NOT HOT",2014,"Performance","RWD",41908,"Blue","Black",45888,48718,"Good","Sandberg Volvo Cars",4.7,540,4.9,33,"False","False",11,2
"547","NOT HOT",2014,"Base","RWD",32244,"Silver","Gray",43300,46063,"Good","Lexus Monterey Peninsula",5,31,4.9,33,"True","False",88,1
"548","NOT HOT",2015,"85D","RWD",46513,"Black","Black",49400,51253,"Good","Alfa Romeo Dallas",5,1,4.8,41,"False","False",340,1
"549","HOT CAR",2015,"85","RWD",43168,"Black","Beige",42991,44679,"Good","WishList Autos",4.39333333333333,592.363265306122,4.8,41,"False","False",11,2
"550","NOT HOT",2014,"Performance","RWD",70529,"Blue","Other",32800,40320,"Great","Wheels & Deals",4.6,24,4.9,33,"False","True",109,1
"551","NOT HOT",2014,"SDAUTOFINDERS.COM LIKE NEW CLEAN CARFAX","RWD",43890,"Blue","Beige",35995,38046,"Good","San Diego Auto Finder",5,6,4.9,33,"True","False",87,2
"552","NOT HOT",2014,"Performance","RWD",33665,"Silver","Gray",42988,46484,"Good","Greenwood Automotive",4,46,4.9,33,"False","False",310,1
"553","NOT HOT",2014,"Performance","RWD",39270,"Gray","Beige",41995,38588,"Fair","Elite Motors",5,27,4.9,33,"True","False",409,1
"554","NOT HOT",2014,"Performance","RWD",35394,"Gray","Gray",41000,45771,"Good","Santa Maria BMW Volkswagen",2.2,15,4.9,33,"False","False",58,1
"555","NOT HOT",2014,"Base","RWD",93287,"White","Beige",43999,41202,"Fair","Las Vegas Auto Sport",3.4,10,4.9,33,"True","False",361,1
"556","NOT HOT",2014,"P85D","RWD",30349,"Black","Black",39895,51945,"Great","Jaguar Land Rover Bethesda",3.8,53,4.9,33,"False","False",7,1
"557","HOT CAR",2014,"P85D","RWD",52811,"Blue","Beige",40799,43144,"Good","Motor Cars of Nashville",4.3,40,4.9,33,"False","False",3,1
"558","HOT CAR",2014,"Performance","RWD",31105,"Silver","Gray",41000,46828,"Good","Carvana",4.4,321,4.9,33,"False","False",8,1
"559","NOT HOT",2014,"Performance","RWD",44980,"Gray","Other",44855,47415,"Good","Jidd Motors",4.7,1418,4.9,33,"False","False",193,1
"560","NOT HOT",2014,"P85D","RWD",49168,"Red","Black",40995,34900,"Fair","Worldwide Motors",5,20,4.9,33,"False","False",36,1
"561","NOT HOT",2014,"","RWD",43389,"White","Beige",41988,44470,"Good","iDeal Motors",5,28,4.9,33,"False","True",84,1
"562","NOT HOT",2015,"85D","RWD",36729,"Black","Black",47800,48722,"Good","Ultimo Motors North Shore",5,21,4.8,41,"False","False",172,1
"563","NOT HOT",2015,"85","RWD",39419,"Red","Other",41800,44375,"Good","United Imports",4.7,93,4.8,41,"False","False",263,1
"564","NOT HOT",2015,"85","RWD",21530,"White","Other",43800,46569,"Good","United Imports",4.7,93,4.8,41,"False","True",260,1
"565","NOT HOT",2014,"Performance","RWD",37996,"Blue","Black",46995,42520,"Fair","Stevens Creek Showcase",1,1,4.9,33,"False","False",12,1
"566","NOT HOT",2014,"Performance","RWD",29038,"Silver","Gray",41999,45953,"Good","Montrose Westside Auto Campus",4.6,460,4.9,33,"False","False",368,3
"567","NOT HOT",2014,"Performance","RWD",36750,"Blue","Beige",38898,43937,"Good","Apex Imports",4.2,68,4.9,33,"True","False",310,2
"568","NOT HOT",2014,"Base","RWD",45100,"Gray","White",38000,40556,"Good","Auto Quest",4.6,57,4.9,33,"False","True",78,1
"569","NOT HOT",2014,"Performance","RWD",42757,"Red","Black",39900,48166,"Good","Sunshine Auto Mall",5,211,4.9,33,"False","False",16,1
"570","NOT HOT",2014,"P85D","RWD",49927,"White","Beige",39499,41984,"Good","AX Auto Inc.",4.1,35,4.9,33,"False","True",66,1
"571","NOT HOT",2015,"85","RWD",27675,"Silver","Beige",41099,45866,"Good","OffLeaseOnly.com The Nation's Used Car Destination",4.9,13060,4.8,41,"False","False",117,1
"572","NOT HOT",2015,"85","RWD",18978,"Gray","Beige",44799,49162,"Good","OffLeaseOnly.com The Nation's Used Car Destination",4.9,15688,4.8,41,"False","True",187,1
"573","NOT HOT",2015,"85D","RWD",32913,"White","Black",46995,49897,"Good","Imperial Highline",4.6,29,4.8,41,"False","False",373,1
