,fleet,listedDate,listedDate,Date,price,exteriorColorName,mileage,msrpString,trimName,daysOnMarket,ownerCount,sellerRating,serviceProviderName,carYear,savingsRecommendation,vehicleIdentifier,sellerCity,dealScore,hasAccidents,priceDifferential,expectedPrice,modelName,wheelSystem,makeName
849,FALSE,1543625354000,1543625354,11/30/2018,37499,Green,52582,,P85 RWD,155,1,4.92,Monaco Motor Group,2014,No Price Analysis,5YJSA1H17EFP42204,"Orlando, FL",0,TRUE,37500,-1,Model S,RWD,Tesla
850,FALSE,1542664705000,1542664705,11/19/2018,37895,Black,37766,"$45,499",60 RWD,166,1,3.92,Miami Car Credit,2015,No Price Analysis,5YJSA1S19FFP76994,"Miami, FL",0,TRUE,37896,-1,Model S,RWD,Tesla
851,FALSE,1553279265000,1553279265,3/22/2019,38000,Red,57000,,P85+ RWD,43,1,,,2014,No Price Analysis,5YJSA1H16EFP32215,"Natick, MA",0,FALSE,38001,-1,Model S,,Tesla
852,FALSE,1556302106000,1556302106,4/26/2019,38855,Blue,63108,,85D AWD,9,1,4.12,Sam Jidd Luxury,2015,No Price Analysis,5YJSA1E2XFF115432,"Des Plaines, IL",0,FALSE,38856,-1,Model S,AWD,Tesla
853,FALSE,1545691484000,1545691484,12/24/2018,39699,White,34290,,70 RWD,131,2,4.04,Off Lease Only Miami,2015,No Price Analysis,5YJSA1E17FF101950,"Opa Locka, FL",0,FALSE,39700,-1,Model S,RWD,Tesla
854,FALSE,1556916392000,1556916392,5/3/2019,39900,Blue,24771,,70D AWD,1,1,5,United Traders Inc,2016,No Price Analysis,5YJSA1E27GF122811,"North Little Rock, AR",0,FALSE,39901,-1,Model S,AWD,Tesla
855,TRUE,1540260440000,1540260440,10/22/2018,39988,Blue,39780,"$69,900",P85 RWD,194,2,4.5,Absolute Motors Inc,2014,No Price Analysis,5YJSA1H16EFP35163,"Woodbridge, VA",0,TRUE,39989,-1,Model S,RWD,Tesla
856,FALSE,1556759290000,1556759290,5/1/2019,39990,Silver,25564,,70 RWD,3,1,4.11,Autoshow Sales & Service,2016,No Price Analysis,5YJSA1E1XGF133258,"Plantation, FL",0,TRUE,39991,-1,Model S,RWD,Tesla
857,TRUE,1555750829000,1555750829,4/20/2019,39999,White,21208,,Performance RWD,15,1,4.92,Monaco Motor Group,2013,No Price Analysis,5YJSA1CP5DFP28859,"Orlando, FL",0,TRUE,40000,-1,Model S,RWD,Tesla
858,FALSE,1556097624000,1556097624,4/24/2019,40995,Gray,27608,,70 RWD,11,1,4.61,Vision HanKook Motors Inc.,2016,No Price Analysis,5YJSA1E13GF136244,"Garden Grove, CA",0,FALSE,40996,-1,Model S,RWD,Tesla
859,FALSE,1541670973000,1541670973,11/8/2018,41900,White,33844,,70D AWD,178,1,4.33,Dream Motorcars,2015,No Price Analysis,5YJSA1E15FF119055,"Los Angeles, CA",0,FALSE,41901,-1,Model S,AWD,Tesla
860,FALSE,1555634681000,1555634681,4/18/2019,42977,Black,35727,,70 RWD,16,1,4.56,iDrive1 Motorcars,2016,No Price Analysis,5YJSA1E18GF131671,"Carrollton, TX",0,TRUE,42978,-1,Model S,RWD,Tesla
861,FALSE,1556897171000,1556897171,5/3/2019,42990,Gray,26187,,85D AWD,2,1,4.11,Autoshow Sales & Service,2015,No Price Analysis,5YJSA1E26FF118554,"Plantation, FL",0,FALSE,42991,-1,Model S,AWD,Tesla
862,FALSE,1550396515000,1550396515,2/17/2019,43500,Red,30000,,70D AWD,77,3,,Rent-2-Own Auto,2015,No Price Analysis,5YJSA1S22FF099232,"Tampa, FL",0,TRUE,43501,-1,Model S,AWD,Tesla
863,FALSE,1552507529000,1552507529,3/13/2019,44899,Gray,28517,,85D AWD,52,1,3.9,MotorCars of Nashville,2015,No Price Analysis,5YJSA1E2XFF115236,"Mt Juliet, TN",0,TRUE,44900,-1,Model S,AWD,Tesla
864,FALSE,1555448270000,1555448270,4/16/2019,44999,Gray,16658,,85D AWD,18,2,4.46,RNB Cars Inc,2015,No Price Analysis,5YJSA4H26FFP79790,"Denver, CO",0,TRUE,45000,-1,Model S,AWD,Tesla
865,FALSE,1540039546000,1540039546,10/20/2018,45633,Unknown,18130,"$51,499",70D AWD,197,1,3.23,North Coast Auto Mall Bedford,2016,No Price Analysis,5YJSA1E2XGF130062,"Bedford, OH",0,TRUE,45634,-1,Model S,AWD,Tesla
866,FALSE,1555187736000,1555187736,4/13/2019,46899,Silver,21957,,60 RWD,21,1,3.9,MotorCars of Nashville,2017,No Price Analysis,5YJSA1E12HF171536,"Mt Juliet, TN",0,FALSE,46900,-1,Model S,RWD,Tesla
867,FALSE,1556011503000,1556011503,4/23/2019,46995,Blue,37996,,P85+ RWD,12,1,4.38,Stevens Creek Showcase,2014,No Price Analysis,5YJSA1H19EFP30149,"San Jose, CA",0,FALSE,46996,-1,Model S,,Tesla
868,FALSE,1549090346000,1549090346,2/2/2019,46999,Black,20692,,70D AWD,92,1,4.04,Off Lease Only Miami,2016,No Price Analysis,5YJSA1E26GF129233,"Opa Locka, FL",0,FALSE,47000,-1,Model S,AWD,Tesla
869,FALSE,1539265790000,1539265790,10/11/2018,47000,Gray,21845,,90D AWD,206,1,3.95,Alpha Motorsports,2015,No Price Analysis,5YJSA1V21FF094552,"Fredericksburg, VA",0,TRUE,47001,-1,Model S,AWD,Tesla
870,TRUE,1554943651000,1554943651,4/10/2019,47977,Blue,32678,,85D AWD,24,1,4.56,iDrive1 Motorcars,2015,No Price Analysis,5YJSA1H2XFF095386,"Carrollton, TX",0,FALSE,47978,-1,Model S,AWD,Tesla
871,FALSE,1554359228000,1554359228,4/4/2019,47990,White,37347,"$75,000",90D AWD,31,1,4.32,Georgia Auto World,2016,No Price Analysis,5YJSA1E28GF136331,"Marietta, GA",0,FALSE,47991,-1,Model S,AWD,Tesla
872,FALSE,1550140335000,1550140335,2/14/2019,47999,Silver,43026,,90D AWD,80,1,4.56,"	 Drive A Dream",2016,No Price Analysis,5YJSA1E27GF129077,"Marietta, GA",0,FALSE,48000,-1,Model S,AWD,Tesla
873,FALSE,1535979378000,1535979378,9/3/2018,49900,White,19987,,P85+ RWD,244,3,4.25,Miami Auto Broker,2014,No Price Analysis,5YJSA1H14EFP51264,"Hollywood, FL",0,FALSE,49901,-1,Model S,,Tesla
874,FALSE,1556153668000,1556153668,4/24/2019,49977,Black,44680,,75 RWD,10,1,4.56,iDrive1 Motorcars,2016,No Price Analysis,5YJSA1E16GF129160,"Carrollton, TX",0,FALSE,49978,-1,Model S,RWD,Tesla
875,FALSE,1556051536000,1556051536,4/23/2019,49995,Black,31000,,90D AWD,11,1,4.67,My Town Auto Inc,2016,No Price Analysis,5YJSA1E23GF130419,"Madison Heights, MI",0,FALSE,49996,-1,Model S,AWD,Tesla
876,FALSE,1540679281000,1540679281,10/27/2018,50835,Red,35821,,85 RWD,189,1,4.79,Auto Collection of Murfreesboro,2016,No Price Analysis,5YJSA1E16GF121995,"Murfreesboro, TN",0,TRUE,50836,-1,Model S,,Tesla
877,FALSE,1555898782000,1555898782,4/21/2019,51000,White,11000,"$88,000",90D AWD,13,1,,,2016,No Price Analysis,5YJSA1E27GF142265,"Rancho Cordova, CA",0,FALSE,51001,-1,Model S,AWD,Tesla
878,TRUE,1548926972000,1548926972,1/31/2019,51995,Unknown,25058,,85 RWD,94,1,4.67,Freeman Motor Company,2016,No Price Analysis,5YJSA1E11GF123976,"Portland, OR",0,FALSE,51996,-1,Model S,,Tesla
879,FALSE,1549737555000,1549737555,2/9/2019,52495,Silver,35065,,85 RWD,84,2,,,2016,No Price Analysis,5YJSA1E12GF124912,"Valencia, CA",0,FALSE,52496,-1,Model S,,Tesla
880,FALSE,1538627292000,1538627292,10/3/2018,53950,Blue,25882,,P85 RWD,213,1,5,The New Auto Toy Store,2014,No Price Analysis,5YJSA1H15EFP53850,"Pompano Beach, FL",0,FALSE,53951,-1,Model S,RWD,Tesla
881,FALSE,1552336167000,1552336167,3/11/2019,53999,White,29102,,85 RWD,54,1,4.55,Premium Collection,2016,No Price Analysis,5YJSA1E10GF130398,"Puyallup, WA",0,TRUE,54000,-1,Model S,,Tesla
882,FALSE,1549014066000,1549014066,2/1/2019,54995,White,33891,,P85+ RWD,93,3,4.11,Silver State Imports,2014,No Price Analysis,5YJSA1H13EFP51353,"Raleigh, NC",0,FALSE,54996,-1,Model S,,Tesla
883,TRUE,1552951643000,1552951643,3/18/2019,54999,Gray,14912,,85 RWD,47,1,4.55,Premium Collection,2016,No Price Analysis,5YJSA1E18GF123974,"Puyallup, WA",0,FALSE,55000,-1,Model S,,Tesla
884,FALSE,1554099803000,1554099803,4/1/2019,59248,Blue,19840,,P85D AWD,34,1,3.99,Castle Hills Motors,2015,No Price Analysis,5YJSA1H4XFF093896,"Lewisville, TX",0,TRUE,59249,-1,Model S,AWD,Tesla
885,FALSE,1540291081000,1540291081,10/23/2018,59990,Silver,37000,,60 RWD,194,2,3.29,Atlanta Fine Cars,2013,No Price Analysis,5YJSA1CG4DFP27380,"Jonesboro, GA",0,TRUE,59991,-1,Model S,RWD,Tesla
886,FALSE,1556743984000,1556743984,5/1/2019,59998,Blue,12269,,P90D AWD,3,1,3.9,MotorCars of Nashville,2016,No Price Analysis,5YJSA1E44GF122766,"Mt Juliet, TN",0,TRUE,59999,-1,Model S,AWD,Tesla
887,FALSE,1540940398000,1540940398,10/30/2018,74996,Silver,39150,,P90D AWD,186,2,4.51,Metrolina Auto Group,2016,No Price Analysis,5YJSA1E43GF143012,"Charlotte, NC",0,FALSE,74997,-1,Model S,AWD,Tesla
888,FALSE,1524567171000,1524567171,4/24/2018,92980,Red,17443,,P100D AWD,376,4,4.8,McLaren of Charlotte,2016,No Price Analysis,5YJSA1E47GF158306,"Charlotte, NC",0,FALSE,92981,-1,Model S,AWD,Tesla
889,FALSE,1557015810801,1557015811,5/4/2019,-1,Silver,45736,,,0,1,4.03,Wholesale Inc. Mt Juliet,2015,No Price Analysis,5YJSA1E27FF115128,"Mount Juliet, TN",0,FALSE,44585,44584,Model S,,Tesla
890,FALSE,1554998598000,1554998598,4/11/2019,-1,Black,40551,,60 RWD,24,1,4.56,St. George Auto Gallery,2015,No Price Analysis,5YJSA1E15FF107262,"Saint George, UT",0,FALSE,40900,40899,Model S,RWD,Tesla
891,FALSE,1554998881000,1554998881,4/11/2019,-1,Black,54764,,,24,1,3.4,North American Auto Group Imports of Baton Rouge,2016,No Price Analysis,5YJSA1E2XGF126609,"Baton Rouge, LA",0,FALSE,51134,51133,Model S,,Tesla
892,FALSE,1556961662000,1556961662,5/4/2019,-1,Red,37058,,70 RWD,1,2,4.56,"	 Drive A Dream",2016,No Price Analysis,5YJSA1E11GF132371,"Marietta, GA",0,TRUE,0,-1,Model S,,Tesla
893,FALSE,1556961662000,1556961662,5/4/2019,-1,Blue,38083,,60 RWD,1,1,4.56,"	 Drive A Dream",2016,No Price Analysis,5YJSA1E15GF161520,"Marietta, GA",0,TRUE,0,-1,Model S,RWD,Tesla
894,FALSE,1556328657000,1556328657,4/26/2019,-1,White,31081,,60D AWD,8,2,4.88,Tom Hodges Mitsubishi,2016,No Price Analysis,5YJSA1E29GF135043,"Hollywood, MD",0,FALSE,52112,52111,Model S,AWD,Tesla
895,TRUE,1547847821000,1547847821,1/18/2019,-1,Unknown,39089,,P85D AWD,106,2,4.14,Patriot Chevrolet,2014,No Price Analysis,5YJSA1H21EFP63476,"Limerick, PA",0,FALSE,50997,50996,Model S,AWD,Tesla
896,FALSE,1542752490000,1542752490,11/20/2018,-1,Gray,44207,,60 RWD,165,2,4.8,AlphaCars & Ural of New England,2014,No Price Analysis,5YJSA1S12EFP45455,"Boxborough, MA",0,FALSE,38340,38339,Model S,RWD,Tesla
897,TRUE,1555998955000,1555998955,4/23/2019,-1,Black,16759,,75D AWD,12,1,,Auto Gallery Mitsubishi of Murrieta,2018,No Price Analysis,5YJSA1E29JF248689,"Murrieta, CA",0,FALSE,62823,62822,Model S,AWD,Tesla
898,FALSE,1556931378394,1556931378,5/3/2019,-1,Unknown,87340,,85 RWD,1,2,4.56,iDrive1 Motorcars,2013,No Price Analysis,5YJSA1CN3DFP23819,"Carrollton, TX",0,FALSE,32319,32318,Model S,RWD,Tesla
899,FALSE,1554134798000,1554134798,4/1/2019,-1,Black,15378,,Performance RWD,34,3,4.8,AlphaCars & Ural of New England,2013,No Price Analysis,5YJSA1DP7DFP17800,"Boxborough, MA",0,FALSE,45071,45070,Model S,RWD,Tesla
900,TRUE,1556427367000,1556427367,4/27/2019,-1,Black,21298,,75 RWD,7,1,4.42,Bill Luke Santan,2017,No Price Analysis,5YJSA1E15HF233849,"Gilbert, AZ",0,FALSE,54407,54406,Model S,RWD,Tesla
901,TRUE,1556773012000,1556773012,5/1/2019,-1,Black,14591,,75 RWD,3,1,4.42,Bill Luke Santan,2017,No Price Analysis,5YJSA1E14HF233860,"Gilbert, AZ",0,TRUE,54187,54186,Model S,RWD,Tesla
902,TRUE,1556857821960,1556857822,5/2/2019,-1,Unknown,16944,,75 RWD,2,1,4.18,Bill Luke Tempe,2017,No Price Analysis,5YJSA1E1XHF233846,"Tempe, AZ",0,FALSE,55635,55634,Model S,RWD,Tesla
903,TRUE,1556864775624,1556864776,5/3/2019,-1,Black,16519,,75 RWD,2,1,4.13,Bill Luke Chrysler Jeep Dodge Ram,2017,No Price Analysis,5YJSA1E16HF233858,"Phoenix, AZ",0,FALSE,55755,55754,Model S,RWD,Tesla
904,TRUE,1556961662000,1556961662,5/4/2019,-1,Black,18685,,75 RWD,1,1,4.56,"	 Drive A Dream",2017,No Price Analysis,5YJSA1E18HF218942,"Marietta, GA",0,FALSE,55144,55143,Model S,RWD,Tesla
905,TRUE,1556789749843,1556789750,5/2/2019,-1,Black,27089,,,3,1,4.77,K&S Auto Sales,2012,No Price Analysis,5YJSA1CN8CFP02253,"San Diego, CA",0,FALSE,37886,37885,Model S,,Tesla
906,TRUE,1554744547000,1554744547,4/8/2019,3700,Silver,68296,"$92,400",Performance RWD,27,3,,,2012,Uncertain,5YJSA1DN4CFP01325,"West Roxbury, MA",0,FALSE,30034,33734,Model S,RWD,Tesla
907,FALSE,1536363569000,1536363569,9/7/2018,44995,Black,41927,,85 RWD,239,3,4.71,Regan Motors,2013,Uncertain,5YJSA1CN0DFP05195,"Newbury Park, CA",0,FALSE,8167,36828,Model S,RWD,Tesla
908,FALSE,1555379018000,1555379018,4/15/2019,49900,Silver,238865,"$79,500",75D AWD,19,1,,,2016,Uncertain,5YJSA1E23GF139217,"Newtonville, MA",0,FALSE,39608,10292,Model S,AWD,Tesla
909,FALSE,1551699236000,1551699236,3/4/2019,49999,Black,84519,,85 RWD,62,1,4.17,Elite Dealer Sales,2014,Uncertain,5YJSA1H10EFP60558,"Costa Mesa, CA",0,FALSE,15128,34871,Model S,RWD,Tesla
910,FALSE,1520890032000,1520890032,3/12/2018,52495,Black,59740,,Performance RWD,418,1,5,2nd Chance Motors,2013,Uncertain,5YJSA1DP5DFP21991,"Benton, LA",0,TRUE,14659,37836,Model S,RWD,Tesla
911,FALSE,1524857436000,1524857436,4/27/2018,58800,Red,17626,,Performance RWD,372,3,4,RoadSport,2013,Uncertain,5YJSA1CP0DFP23164,"Campbell, CA",0,FALSE,14460,44340,Model S,RWD,Tesla
912,FALSE,1506531436000,1506531436,9/27/2017,58977,Black,41192,,60 RWD,585,2,4.15,Kelly Motorcars,2014,Uncertain,5YJSA1S18EFP42334,"Hatfield, PA",0,FALSE,20178,38799,Model S,RWD,Tesla
913,FALSE,1523694163000,1523694163,4/14/2018,63999,Blue,19884,"$84,900",85D AWD,386,1,4.63,Nashville Speed Shop,2015,Uncertain,5YJSA1H24FF087607,"Nashville, TN",0,FALSE,14087,49912,Model S,AWD,Tesla
914,FALSE,1516293854000,1516293854,1/18/2018,65000,Unknown,11000,"$74,500",75 RWD,472,2,,,2016,Uncertain,5YJSA1E10GF144530,"Cincinnati, OH",0,FALSE,11414,53586,Model S,RWD,Tesla
915,FALSE,1528479913000,1528479913,6/8/2018,69995,Silver,21874,"$89,500",75D AWD,331,1,4.35,Rockland Automall,2017,Uncertain,5YJSA1E21HF204759,"West Nyack, NY",0,FALSE,7135,62860,Model S,AWD,Tesla
916,FALSE,1556413051000,1556413051,4/27/2019,70682,Black,25795,"$49,446",75D AWD,7,2,4.16,Tropical Chevrolet,2016,Uncertain,5YJSA1E23GF168362,"Miami Shores, FL",0,TRUE,16160,54522,Model S,AWD,Tesla
917,FALSE,1504159670000,1504159670,8/31/2017,94495,White,5736,"$84,900",85D AWD,612,1,,Bossi's Automotive,2015,Uncertain,5YJSA1H28FFP76937,"Winchester, MA",0,FALSE,42800,51695,Model S,AWD,Tesla
918,FALSE,1556316426000,1556316426,4/26/2019,99999,White,396,"$94,000",100D AWD,8,1,,,2018,Uncertain,5YJSA1E20JF274291,"Great Barrington, MA",0,FALSE,14272,85727,Model S,AWD,Tesla
919,FALSE,1555742148000,1555742148,4/20/2019,42995,White,50616,,Performance RWD,15,2,4.88,Scoreboard Automotive Sales and Leasing,2013,High Price,5YJSA1DP6DFP06948,"Eureka, MO",-0.616536429,FALSE,2203,40792,Model S,RWD,Tesla
920,FALSE,1556838436000,1556838436,5/2/2019,36700,Gray,85027,"$89,900",Performance RWD,2,3,,,2013,High Price,5YJSA1DP9DFP13876,"Los Angeles, CA",-0.617376215,FALSE,2206,34494,Model S,RWD,Tesla
921,TRUE,1525859875000,1525859875,5/9/2018,34999,White,99947,,85 RWD,361,1,4.49,Las Vegas Auto Sports,2014,High Price,5YJSA1H18EFP40378,"Las Vegas, NV",-0.620704008,FALSE,1721,33278,Model S,RWD,Tesla
922,FALSE,1539262331000,1539262331,10/11/2018,83850,Blue,18746,,100D AWD,206,1,4.08,Fishers Imports,2017,High Price,5YJSA1E20HF232620,"Fishers, IN",-0.623548418,FALSE,4255,79595,Model S,AWD,Tesla
923,FALSE,1544606996000,1544606996,12/12/2018,34995,Black,62454,,60 RWD,144,3,4.57,California Car Co.,2013,High Price,5YJSA1AC6DFP10595,"Brea, CA",-0.626801543,FALSE,1348,33647,Model S,RWD,Tesla
924,FALSE,1535146280000,1535146280,8/24/2018,62500,White,35457,,P85D AWD,253,1,4.71,Axiom Auto Group,2015,High Price,5YJSA1H44FF095496,"Sunnyvale, CA",-0.630614548,FALSE,4113,58387,Model S,AWD,Tesla
925,FALSE,1547092370000,1547092370,1/9/2019,34995,Blue,62749,,60 RWD,115,1,3,Schroeder Motors,2013,High Price,5YJSA1CG0DFP08664,"Saint Charles, MO",-0.642153677,FALSE,1381,33614,Model S,RWD,Tesla
926,TRUE,1542145466000,1542145466,11/13/2018,41499,White,32201,,Signature Performance RWD,172,1,3.9,MotorCars of Nashville,2012,High Price,5YJSA1DP1CFS00023,"Mt Juliet, TN",-0.651935122,FALSE,1784,39715,Model S,RWD,Tesla
927,FALSE,1556704044000,1556704044,5/1/2019,54999,White,27376,,,4,1,4.37,Motorpoint Roswell,2016,High Price,5YJSA1E10GF151915,"Roswell, GA",-0.6547995,FALSE,4799,50200,Model S,,Tesla
928,FALSE,1556095945000,1556095945,4/24/2019,36000,Brown,54071,,60 RWD,11,1,4.38,Carvana,2013,High Price,5YJSA1AG5DFP11076,"Tempe, AZ",-0.656575379,FALSE,1412,34588,Model S,RWD,Tesla
929,TRUE,1555376315000,1555376315,4/15/2019,64888,Black,12991,"$64,988",75D AWD,19,1,4.66,Charles Barker Toyota,2018,High Price,5YJSA1E29JF234260,"Virginia Beach, VA",-0.6632551,FALSE,2282,62606,Model S,AWD,Tesla
930,TRUE,1556228872000,1556228872,4/25/2019,34995,Red,107781,"$35,888",Performance RWD,9,2,4.66,Lexus of Bellevue,2013,High Price,5YJSA1DP7DFP13035,"Bellevue, WA",-0.667763373,FALSE,2386,32609,Model S,RWD,Tesla
931,FALSE,1551781914000,1551781914,3/5/2019,42950,Silver,51933,,P85 RWD,61,3,4,RoadSport,2014,High Price,5YJSA1H15EFP40466,"Campbell, CA",-0.670428192,FALSE,1854,41096,Model S,RWD,Tesla
932,FALSE,1538473774000,1538473774,10/2/2018,35995,Brown,54450,,60 RWD,215,2,3.86,Hollywood Rides Inc,2013,High Price,5YJSA1CG0DFP03674,"Panorama City, CA",-0.674253594,FALSE,1450,34545,Model S,RWD,Tesla
933,FALSE,1554405010000,1554405010,4/4/2019,40599,White,68296,,Performance RWD,30,1,,BuyMCar.com,2013,High Price,5YJSA1DP6DFP27945,"Los Angeles, CA",-0.67448166,FALSE,2410,38189,Model S,RWD,Tesla
934,FALSE,1524820332000,1524820332,4/27/2018,46995,White,32913,,85 RWD,373,1,4.24,Imperial Highline,2015,High Price,5YJSA1H19FFP69065,"Manassas, VA",-0.675920042,FALSE,1879,45116,Model S,RWD,Tesla
935,FALSE,1554268510000,1554268510,4/3/2019,57988,Black,51591,,90D AWD,32,1,4.46,iDeal Motors,2016,High Price,5YJSA1E23GF144983,"Costa Mesa, CA",-0.681169728,FALSE,3507,54481,Model S,AWD,Tesla
936,TRUE,1540031298000,1540031298,10/20/2018,37495,Black,57601,,Signature Performance RWD,197,2,4.2,Superior Auto Exchange,2013,High Price,5YJSA1DP8DFP10287,"Cincinnati, OH",-0.681764131,TRUE,1791,35704,Model S,,Tesla
937,FALSE,1550040751000,1550040751,2/13/2019,79995,Black,16671,,P90D AWD,81,1,3.67,JStar Chrysler Jeep Dodge RAM,2016,High Price,5YJSA1E42GF122233,"Anaheim, CA",-0.683392952,FALSE,3244,76751,Model S,AWD,Tesla
938,FALSE,1535004630000,1535004630,8/23/2018,68500,Silver,9500,"$74,500",75D AWD,255,1,,,2018,High Price,5YJSA1E24JF259082,"Hillsboro, OR",-0.684182195,FALSE,2354,66146,Model S,AWD,Tesla
939,TRUE,1535014346000,1535014346,8/23/2018,37995,Blue,52326,,60 RWD,255,2,4.24,Imperial Highline,2014,High Price,5YJSA1S14EFP38247,"Manassas, VA",-0.689046872,FALSE,2521,35474,Model S,RWD,Tesla
940,TRUE,1524820332000,1524820332,4/27/2018,48995,Silver,53650,,85D AWD,373,1,4.24,Imperial Highline,2015,High Price,5YJSA1H2XFFP76583,"Manassas, VA",-0.689767287,FALSE,3338,45657,Model S,AWD,Tesla
941,FALSE,1553073105000,1553073105,3/20/2019,52888,Silver,45799,,75 RWD,46,1,4.46,iDeal Motors,2016,High Price,5YJSA1E15GF141896,"Costa Mesa, CA",-0.696110567,FALSE,2210,50678,Model S,RWD,Tesla
942,FALSE,1549146151000,1549146151,2/2/2019,36995,Silver,58376,"$41,999",85 RWD,91,2,3.62,Serramonte Subaru Volkswagen,2013,High Price,5YJSA1DN1DFP19671,"Colma, CA",-0.700527684,FALSE,1800,35195,Model S,RWD,Tesla
943,FALSE,1524320478000,1524320478,4/21/2018,44800,Black,34500,,Performance RWD,379,1,4.5,Royal Carriage,2013,High Price,5YJSA1CP3DFP04575,"Las Vegas, NV",-0.702194597,FALSE,2509,42291,Model S,RWD,Tesla
944,FALSE,1556751451000,1556751451,5/1/2019,39995,Silver,50245,,60 RWD,3,2,3,South Bay Pre-Owned,2014,High Price,5YJSA1S10EFP48029,"Lomita, CA",-0.704084131,FALSE,2576,37419,Model S,RWD,Tesla
945,FALSE,1553793806000,1553793806,3/28/2019,54999,Gray,26780,,90D AWD,38,1,4.55,Premium Collection,2015,High Price,5YJSA1E24FF104720,"Puyallup, WA",-0.709578262,FALSE,2773,52226,Model S,AWD,Tesla
946,FALSE,1549760023000,1549760023,2/9/2019,41988,White,43389,,85 RWD,84,1,4.46,iDeal Motors,2014,High Price,5YJSA1H18EFP61585,"Costa Mesa, CA",-0.712690235,TRUE,1976,40012,Model S,RWD,Tesla
947,FALSE,1555742291000,1555742291,4/20/2019,37900,Red,51595,"$69,900",85 RWD,15,1,4.5,Bussinger Automotive,2013,High Price,5YJSA1DN0DFP08385,"Feasterville Trevose, PA",-0.718826349,TRUE,1847,36053,Model S,RWD,Tesla
948,FALSE,1556228753000,1556228753,4/25/2019,41000,Red,44225,"$75,000",70D AWD,9,1,,,2015,High Price,5YJSA1S28FF095329,"Danville, CA",-0.735107883,FALSE,1933,39067,Model S,AWD,Tesla
949,FALSE,1555237068000,1555237068,4/14/2019,35991,Unknown,55749,"$36,652",60 RWD,21,2,3.8,Audi of Downtown L.A.,2013,High Price,5YJSA1CG9DFP20361,"Los Angeles, CA",-0.739849077,FALSE,1591,34400,Model S,RWD,Tesla
950,FALSE,1544944812000,1544944812,12/16/2018,43999,Brown,41740,,70 RWD,140,1,4.16,European Auto House,2015,High Price,5YJSA1E13FF119832,"Los Angeles, CA",-0.740006883,FALSE,1612,42387,Model S,RWD,Tesla
951,FALSE,1556031740000,1556031740,4/23/2019,43372,Red,12669,,Signature Performance RWD,12,1,4.59,Holman INFINITI,2012,High Price,5YJSA1DP8CFS00049,"Maple Shade, NJ",-0.741863496,FALSE,2030,41342,Model S,RWD,Tesla
952,FALSE,1556295208000,1556295208,4/26/2019,41900,Black,51353,,70D AWD,9,2,4.57,Sky Motor Cars,2015,High Price,5YJSA1S29FF082752,"West Chester, PA",-0.744615943,FALSE,1958,39942,Model S,AWD,Tesla
953,TRUE,1547621674000,1547621674,1/16/2019,39390,Silver,35442,,85 RWD,109,1,4.55,Premium Collection,2013,High Price,5YJSA1CN3DFP17034,"Puyallup, WA",-0.746469012,FALSE,1918,37472,Model S,RWD,Tesla
954,FALSE,1555453107000,1555453107,4/16/2019,35995,Silver,55972,,60 RWD,18,1,4.67,Freeman Motor Company,2013,High Price,5YJSA1DG0DFP08422,"Portland, OR",-0.753340346,FALSE,1620,34375,Model S,RWD,Tesla
955,FALSE,1552038017000,1552038017,3/8/2019,64800,Silver,3639,"$64,800",75D AWD,58,3,4.7,Chicago Motor Cars - East,2016,High Price,5YJSA1E21GF169333,"West Chicago, IL",-0.7540452,FALSE,3581,61219,Model S,,Tesla
956,FALSE,1556202937000,1556202937,4/25/2019,72992,Unknown,26838,"$72,356",P90D AWD,10,1,3.5,Mark Kia,2016,High Price,5YJSA1E47GF127749,"Scottsdale, AZ",-0.755455259,TRUE,3586,69406,Model S,AWD,Tesla
957,FALSE,1535722542000,1535722542,8/31/2018,51997,Black,32402,,85D AWD,247,1,4.09,Alfa Romeo San Diego,2015,High Price,5YJSA1H25FF087566,"San Diego, CA",-0.756722069,FALSE,3662,48335,Model S,AWD,Tesla
958,FALSE,1556591012000,1556591012,4/29/2019,45995,White,43080,,85 RWD,5,1,4.64,San Diego ECARS Inc,2015,High Price,5YJSA1H14FFP75789,"San Diego, CA",-0.762632772,FALSE,2120,43875,Model S,RWD,Tesla
959,FALSE,1556182358000,1556182358,4/25/2019,37800,Blue,65973,,85 RWD,10,1,4.33,Carvana,2013,High Price,5YJSA1DN0DFP07088,"Denver, CO",-0.770607675,FALSE,1980,35820,Model S,RWD,Tesla
960,FALSE,1555135792000,1555135792,4/13/2019,43991,Blue,44260,,70D AWD,22,1,4.67,Excellent Choice Auto Sales - Everett,2015,High Price,5YJSA1S22FF084942,"Everett, WA",-0.772379479,FALSE,2031,41960,Model S,AWD,Tesla
961,FALSE,1554378233000,1554378233,4/4/2019,42000,White,38758,"$42,000",60 RWD,31,1,4.5,Motors Northwest,2014,High Price,5YJSA1S19EFP60499,"Tacoma, WA",-0.773528927,FALSE,2830,39170,Model S,RWD,Tesla
962,FALSE,1554615042000,1554615042,4/7/2019,42989,Silver,116782,"$49,995",P85D AWD,28,1,4.62,Auto Centrix,2014,High Price,5YJSA1H21EFP67575,"Carrollton, TX",-0.776113954,TRUE,3424,39565,Model S,AWD,Tesla
